loan_id,customer_id,loan_amount,interest_rate,status
723,52516,84316022.15,15.89,Closed
724,24654,34784758.23,17.03,Active
725,12146,70926536.45,21.1,Closed
726,22945,10084139.18,8.85,Defaulted
727,67652,52071180.03,17.97,Closed
728,35076,57713518.07,10.98,Closed
729,76163,44315847.46,15.07,Active
730,34442,84473303.34,21.35,Closed
731,47752,73623886.99,19.42,Closed
732,64600,84954632.76,9.6,Defaulted
733,11415,89717103.83,23.65,Active
734,84259,9000717.92,17.23,Closed
735,69208,79148323.51,16.47,Defaulted
736,61563,79951386.21,19.36,Defaulted
737,8728,45926289.52,11.9,Active
738,3477,68101477.99,23.24,Defaulted
739,18054,33751750.51,9.19,Active
740,80296,76652692.52,15.02,Closed
741,34558,32857869.46,16.55,Defaulted
742,65515,7123667.82,22.61,Defaulted
743,25347,5007339.65,19.43,Defaulted
744,49408,59506235.47,9.45,Active
745,95831,77725541.29,8.69,Closed
746,42699,9647601.79,21.83,Defaulted
747,89006,95287835.3,17.68,Active
748,4450,71736079.89,11.1,Active
749,7161,5978575.13,23.48,Active
750,45690,17028086.25,20.66,Active
751,74763,19829799.96,13.3,Active
752,96192,9778667.84,13.62,Active
753,24310,35370837.44,21.73,Defaulted
754,1285,47185077.48,14.52,Defaulted
755,69544,31451505.64,9.76,Active
756,61491,98251335.42,21.32,Active
757,74408,70227801.88,13.24,Defaulted
758,75165,54395535.28,12.21,Defaulted
759,74176,78532352.66,13.9,Closed
760,35726,43900889.64,21.81,Active
761,43771,39235063.66,22.7,Closed
762,25364,49564830.98,8.6,Active
763,30848,5885678.1,8.92,Defaulted
764,4375,7174537.66,12.3,Defaulted
765,82509,15838824.1,20.03,Active
766,94784,29955351.06,8.56,Closed
767,17818,30409145.38,9.66,Closed
768,63148,89168161.33,22.25,Closed
769,97516,77059349.78,11.21,Defaulted
770,52657,52669236.02,17.45,Closed
771,36150,65728111.64,17.32,Closed
772,11057,46998703.77,9.01,Closed
773,29612,18216570.32,20.21,Closed
774,64936,23266024.28,21.86,Defaulted
775,18378,28959077.65,15.54,Active
776,45077,19556087.0,22.01,Defaulted
777,7008,94181868.25,22.33,Closed
778,22725,41438414.91,19.37,Defaulted
779,9234,88684038.55,9.17,Active
780,80635,68508391.4,20.86,Active
781,28690,8608199.83,11.17,Defaulted
782,78668,66175139.98,13.93,Closed
783,44035,91588102.3,10.65,Defaulted
784,44749,50822494.65,15.99,Active
785,65309,58045641.76,11.12,Closed
786,5767,14034502.96,15.1,Closed
787,86071,24633155.31,17.26,Closed
788,47189,98719464.68,12.64,Active
789,19627,91544269.1,22.65,Active
790,75045,3567945.3,12.7,Active
791,79792,54962620.39,8.82,Closed
792,88784,51534158.99,18.15,Closed
793,11863,12080751.73,17.53,Closed
794,3785,28364507.3,20.07,Active
795,83502,44012706.36,11.9,Closed
796,16805,59313307.59,22.01,Closed
797,55303,15823212.9,21.68,Active
798,74178,27292661.81,15.79,Closed
799,87202,47723223.73,15.89,Active
800,90325,38405960.06,15.81,Closed
801,87510,69946494.56,23.42,Closed
802,82934,97278968.86,19.58,Defaulted
803,97031,45069595.45,8.95,Closed
804,20022,11428427.41,22.2,Closed
805,59725,1324694.11,14.67,Active
806,7716,64361696.24,11.88,Defaulted
807,75417,25969934.23,12.35,Active
808,24066,85353380.43,8.14,Active
809,49190,65928594.34,12.77,Active
810,43087,31516749.77,20.19,Active
811,18323,11135681.52,23.61,Closed
812,58098,19228888.75,9.61,Defaulted
813,44681,90384798.68,13.05,Active
814,89645,39190447.34,13.74,Active
815,58712,71040842.73,8.29,Defaulted
816,58329,69250878.7,11.96,Active
817,11428,14559207.25,8.81,Defaulted
818,26957,95394229.59,9.51,Closed
819,79439,15017175.17,23.68,Closed
820,66025,93942042.58,14.87,Closed
821,4115,34403505.94,8.54,Defaulted
822,63143,71134583.25,18.72,Closed
823,24954,70935749.98,8.41,Closed
824,96724,30029182.0,17.01,Defaulted
825,29226,88952039.57,21.63,Defaulted
826,94973,26087599.69,15.97,Closed
827,22064,50125915.1,11.96,Active
828,27277,55444053.54,20.27,Active
829,77899,93954208.07,20.53,Defaulted
830,81160,17294564.21,14.52,Closed
831,68642,91436694.98,15.57,Defaulted
832,65641,94866727.26,12.27,Defaulted
833,67691,75294536.02,15.83,Closed
834,62989,2196291.06,8.82,Defaulted
835,84168,55290420.0,8.57,Closed
836,56578,17072862.12,16.56,Active
837,3518,42386827.68,10.74,Closed
838,63319,60689832.54,11.97,Closed
839,76071,39747374.75,22.16,Active
840,36827,10975113.83,18.35,Defaulted
841,19065,51614023.68,10.48,Defaulted
842,47836,6776577.77,19.36,Defaulted
843,19832,19721538.69,8.23,Closed
844,1259,50402211.38,13.69,Closed
845,21943,13025537.07,19.45,Defaulted
846,73986,60200947.96,16.63,Defaulted
847,49253,5617182.05,22.18,Closed
848,54141,87726046.88,9.71,Defaulted
849,36980,96373874.67,14.39,Defaulted
850,11868,72654521.56,8.49,Defaulted
851,8352,13309220.77,16.48,Active
852,25968,48349891.61,10.23,Closed
853,98190,70020426.5,8.17,Active
854,76350,86245460.77,19.09,Closed
855,47117,90590365.63,8.31,Closed
856,30413,44848760.48,10.41,Active
857,19098,80561900.36,21.49,Defaulted
858,82603,5186020.31,16.27,Active
859,56790,52590725.8,19.58,Active
860,30678,28190926.74,21.98,Active
861,46394,50224188.95,20.22,Closed
862,67133,72877842.15,11.02,Closed
863,29169,44809188.26,21.98,Active
864,29329,11724458.75,22.26,Defaulted
865,42524,69369913.81,15.05,Closed
866,1804,94014617.28,21.83,Defaulted
867,99719,75499678.78,18.41,Active
868,71636,6949186.54,8.28,Closed
869,96009,67178206.09,16.86,Active
870,64193,92299197.8,10.07,Closed
871,54153,57548590.69,15.47,Active
872,83728,92026897.05,13.06,Defaulted
873,69400,34057220.35,18.26,Active
874,96245,14067554.5,22.01,Defaulted
875,8357,73191097.87,12.24,Active
876,4109,72161453.25,12.09,Defaulted
877,20887,52061141.21,14.68,Closed
878,13296,62749067.4,11.41,Active
879,52070,88918967.74,8.05,Active
880,51766,51251103.02,22.03,Closed
881,91651,83604642.84,15.35,Defaulted
882,42999,92228352.9,20.37,Active
883,90070,35562086.21,22.1,Defaulted
884,98509,94578019.72,22.44,Active
885,91163,64163503.65,19.26,Defaulted
886,72943,85238510.63,9.61,Closed
887,47417,91221879.96,18.02,Closed
888,9881,95558128.56,19.71,Active
889,2822,5503525.61,14.53,Defaulted
890,77355,51109297.95,9.96,Closed
891,75509,3312632.24,20.04,Active
892,3299,16370186.69,11.25,Active
893,42756,12079536.57,15.43,Closed
894,19412,65556054.16,9.3,Active
895,23895,65992271.43,23.13,Defaulted
896,73077,72038759.2,22.24,Defaulted
897,14034,3649986.23,14.04,Active
898,64110,44608316.74,19.94,Defaulted
899,61943,21271327.67,20.91,Defaulted
900,76553,3543261.8,19.02,Defaulted
901,81211,97682097.13,16.18,Active
902,20,73493785.92,21.09,Active
903,21442,67444499.14,19.2,Closed
904,83338,8766111.98,20.8,Active
905,71569,42853415.55,21.38,Defaulted
906,24930,18983070.67,12.53,Active
907,4354,74243107.85,9.59,Active
908,62597,42842730.46,21.01,Defaulted
909,71617,43313591.41,14.52,Closed
910,53110,4217316.81,22.3,Defaulted
911,14326,94121382.47,17.51,Defaulted
912,13703,22206444.36,18.27,Defaulted
913,78665,60620432.18,15.56,Closed
914,39992,63770930.07,13.49,Defaulted
915,97541,90887952.37,8.22,Active
916,62254,29408966.83,20.41,Closed
917,59225,44761030.87,18.15,Closed
918,72659,6205482.21,23.57,Defaulted
919,56982,22296006.47,23.99,Closed
920,77083,20914015.58,16.05,Defaulted
921,38333,77010372.36,11.49,Active
922,79483,67809856.31,11.52,Closed
923,38556,90101108.65,14.29,Defaulted
924,13363,19262836.99,21.55,Closed
925,27627,34447944.34,8.68,Active
926,96642,56875289.77,19.47,Closed
927,31331,93192477.49,14.12,Active
928,12104,25399940.91,17.2,Closed
929,91877,95416075.81,15.03,Active
930,64913,73874377.04,21.7,Defaulted
931,5389,61084817.06,19.04,Closed
932,3660,2208451.51,21.87,Defaulted
933,86524,3321047.12,22.81,Closed
934,38255,77373158.36,12.32,Active
935,91499,73608758.22,11.36,Active
936,40698,29928877.81,8.8,Closed
937,35737,97071023.24,14.46,Closed
938,30912,46978933.17,9.93,Defaulted
939,250,53110012.36,8.91,Defaulted
940,55624,54864673.46,11.35,Active
941,85247,24918430.57,13.59,Closed
942,95104,59590714.42,15.34,Active
943,13526,51981106.58,22.38,Active
944,98720,51594803.58,11.24,Defaulted
945,14729,9769300.0,17.48,Closed
946,13572,4475959.89,21.7,Defaulted
947,25184,9850198.06,18.13,Active
948,21439,23818796.34,14.47,Active
949,94489,33851864.96,20.47,Active
950,50644,62443674.52,15.79,Active
951,4859,94243826.95,17.77,Closed
952,43400,8436825.13,13.98,Active
953,66947,94238496.39,19.94,Defaulted
954,72094,54022393.78,23.02,Closed
955,34020,81103474.01,8.46,Active
956,14633,12984276.51,21.04,Defaulted
957,24064,37111694.93,18.1,Closed
958,65684,30530704.65,19.13,Defaulted
959,69218,74881335.59,9.86,Active
960,16463,7426933.79,21.92,Active
961,37406,86184918.61,18.3,Active
962,86602,22652520.05,17.74,Closed
963,80478,26398100.12,21.38,Active
964,61828,24779226.93,8.4,Active
965,97392,25474291.41,18.14,Closed
966,57271,95766994.25,20.78,Closed
967,59949,93374323.46,16.58,Closed
968,1590,93576596.83,8.74,Active
969,58375,55993535.42,11.56,Active
970,6496,91494741.84,13.13,Defaulted
971,42610,87948076.29,15.57,Closed
972,79205,28784415.41,8.45,Defaulted
973,46110,81732615.48,10.21,Active
974,31161,94527418.26,13.22,Defaulted
975,53302,2157952.82,17.31,Active
976,88328,51668399.1,12.08,Defaulted
977,59121,93928518.07,21.94,Active
978,19516,42805994.5,14.03,Closed
979,71966,68009480.84,17.58,Defaulted
980,59625,45529345.86,10.7,Active
981,70390,74970846.89,12.38,Closed
982,39697,64780968.33,10.03,Defaulted
983,75404,71227150.7,19.32,Active
984,28850,57116061.69,14.34,Active
985,3722,60743332.8,8.96,Closed
986,26083,1100932.36,12.13,Defaulted
987,94452,75852214.33,16.64,Closed
988,43712,90968129.15,12.25,Closed
989,60481,37855979.6,10.27,Closed
990,40538,27855160.49,18.01,Active
991,39984,54296876.54,20.84,Closed
992,29879,53112963.95,8.95,Active
993,88050,93188104.07,9.25,Active
994,65780,97899851.92,16.23,Defaulted
995,97064,60868137.08,15.89,Defaulted
996,58941,86337192.74,20.75,Active
997,32218,80523218.34,8.3,Active
998,85759,88203626.62,16.69,Closed
999,24526,53502379.12,17.11,Defaulted
1000,72487,21365987.88,15.3,Defaulted
1001,2414,81181920.58,20.96,Active
1002,8005,63373085.51,8.22,Defaulted
1003,97906,43144814.38,8.3,Defaulted
1004,42167,57390060.5,11.15,Closed
1005,58331,48121204.01,15.77,Closed
1006,71507,49494932.33,23.18,Closed
1007,80627,34162015.41,12.44,Closed
1008,29837,39081256.65,10.69,Closed
1009,87061,92745388.26,10.87,Active
1010,84440,49386352.84,16.13,Closed
1011,81890,53306202.02,20.56,Defaulted
1012,68856,93593989.58,17.22,Defaulted
1013,12743,89747091.71,21.61,Closed
1014,81461,77170870.95,12.46,Closed
1015,34516,45789547.28,19.87,Defaulted
1016,53094,74675833.22,10.43,Active
1017,69972,78852047.21,10.2,Closed
1018,60949,79438108.6,15.79,Defaulted
1019,68828,38375506.3,13.34,Closed
1020,27569,85685806.15,19.68,Closed
1021,46194,81321175.99,19.73,Closed
1022,60885,55666486.26,9.29,Active
1023,37302,89681588.9,10.95,Active
1024,62371,9892981.01,18.79,Defaulted
1025,72501,61479067.82,15.63,Active
1026,96716,12277032.72,20.24,Defaulted
1027,9502,50328638.86,9.42,Closed
1028,48543,68710859.06,23.34,Active
1029,13537,11892938.13,13.37,Closed
1030,57430,97848210.6,20.52,Defaulted
1031,58826,82628176.04,19.98,Active
1032,43353,7803886.71,13.46,Active
1033,16617,60887039.94,10.58,Defaulted
1034,12662,7596402.77,11.35,Defaulted
1035,6593,87473985.1,17.87,Active
1036,43179,35282232.86,11.11,Active
1037,91683,49618942.47,20.95,Defaulted
1038,63544,64008561.82,8.56,Defaulted
1039,95157,64464610.26,16.13,Closed
1040,34320,49650260.15,15.81,Defaulted
1041,63303,12046582.93,16.29,Active
1042,82410,92233393.68,21.26,Closed
1043,59793,97590460.49,19.64,Defaulted
1044,60832,22071778.49,18.0,Active
1045,80691,49532917.05,15.92,Active
1046,85327,47654346.99,13.75,Defaulted
1047,86900,84016609.03,10.16,Active
1048,86737,44166502.55,22.79,Closed
1049,39237,95370161.75,13.12,Active
1050,98098,38331403.73,22.0,Defaulted
1051,12226,65419650.0,21.98,Closed
1052,20287,29014729.0,20.54,Defaulted
1053,32806,72661275.06,12.19,Closed
1054,73770,21755678.24,23.73,Active
1055,50389,6289214.1,19.49,Defaulted
1056,38203,49672700.11,13.55,Active
1057,89755,83288487.72,17.0,Closed
1058,81658,37544066.21,13.33,Closed
1059,10925,96759822.34,22.46,Active
1060,25025,89000020.21,17.54,Active
1061,51926,6262039.86,11.25,Defaulted
1062,68348,71398459.77,16.65,Active
1063,33420,33158314.82,15.15,Defaulted
1064,21275,8974209.76,17.59,Defaulted
1065,97173,7807352.32,21.03,Closed
1066,8521,39091491.44,20.24,Defaulted
1067,53492,95631188.8,16.08,Active
1068,94383,73499933.82,8.05,Closed
1069,40411,79666556.77,9.88,Closed
1070,35970,73031846.44,21.6,Active
1071,63638,21675045.95,14.45,Closed
1072,53126,98638914.94,21.12,Closed
1073,90070,67674722.81,16.06,Closed
1074,39954,64682410.27,20.31,Defaulted
1075,1535,53281446.67,13.05,Closed
1076,88712,41602557.17,23.96,Active
1077,55830,67525953.53,19.52,Active
1078,5940,49118203.1,19.81,Closed
1079,11410,29010113.97,18.26,Closed
1080,20724,27794236.72,12.65,Closed
1081,42549,57621792.23,14.71,Closed
1082,13866,76000430.59,14.04,Defaulted
1083,93132,80375677.66,8.27,Active
1084,11204,63656023.53,15.9,Active
1085,92372,30744022.88,22.1,Closed
1086,45519,14222482.96,8.84,Defaulted
1087,61753,42466982.12,13.56,Defaulted
1088,99883,80791134.87,9.25,Active
1089,64597,77440001.64,15.13,Closed
1090,28180,40711180.15,12.93,Closed
1091,8962,76741946.3,15.4,Defaulted
1092,49456,18112230.91,19.23,Closed
1093,6933,88375923.52,11.18,Closed
1094,69203,6064577.65,11.67,Closed
1095,25218,35632289.79,17.11,Active
1096,62914,22899142.21,12.53,Active
1097,1905,8216993.18,9.17,Defaulted
1098,65353,94546639.85,9.64,Defaulted
1099,69028,18693582.35,13.49,Closed
1100,42187,28475089.09,17.85,Defaulted
1101,57489,89534064.8,20.84,Defaulted
1102,45645,43272865.24,14.13,Defaulted
1103,96896,8335613.07,14.69,Closed
1104,66154,58042248.51,21.17,Active
1105,46379,38787135.69,22.06,Active
1106,67958,26128178.05,21.48,Defaulted
1107,2300,2031960.85,15.09,Defaulted
1108,11052,42081419.33,23.82,Defaulted
1109,33344,34299344.37,15.88,Defaulted
1110,52608,46050050.84,15.61,Defaulted
1111,23267,96062138.38,22.53,Active
1112,74282,81236996.95,15.85,Active
1113,53586,48663204.58,20.26,Active
1114,48337,13721690.45,14.22,Active
1115,4300,22686002.34,10.67,Defaulted
1116,28099,47309277.64,11.58,Closed
1117,80444,33893673.1,20.73,Active
1118,64140,58357344.9,16.11,Defaulted
1119,35477,97056247.73,13.15,Defaulted
1120,69057,34254497.22,15.55,Active
1121,66074,64880799.85,14.94,Active
1122,28296,18695760.64,20.62,Active
1123,81299,16748203.55,13.25,Closed
1124,30464,49844184.91,16.28,Active
1125,29148,11366303.01,9.34,Closed
1126,40689,61165935.87,23.61,Defaulted
1127,3378,90508472.22,23.37,Closed
1128,53201,74504939.78,19.97,Defaulted
1129,50518,99798998.55,9.72,Active
1130,94198,74595343.77,14.55,Active
1131,46297,95742115.22,19.78,Defaulted
1132,7983,67962200.81,19.98,Active
1133,56859,20116830.54,18.28,Active
1134,72151,79267247.34,10.45,Defaulted
1135,12702,48209940.71,16.43,Active
1136,69744,22971647.9,16.83,Defaulted
1137,90473,99299490.88,11.93,Active
1138,37352,63006096.33,10.92,Defaulted
1139,59941,27738015.13,11.26,Defaulted
1140,9257,53936384.92,14.62,Active
1141,49752,78990925.93,20.74,Defaulted
1142,8269,14597584.19,21.03,Active
1143,9335,94985604.15,11.88,Defaulted
1144,59501,83526535.19,20.72,Defaulted
1145,44034,99179956.23,16.53,Closed
1146,25340,54766019.32,8.78,Active
1147,39061,15088960.38,22.65,Closed
1148,4794,39187820.19,22.56,Defaulted
1149,65372,25650691.28,16.83,Active
1150,77667,37143486.26,23.6,Closed
1151,55450,81114906.95,15.17,Defaulted
1152,88047,73861665.67,13.85,Closed
1153,48505,84353010.22,9.82,Defaulted
1154,72325,47282798.29,22.91,Active
1155,67266,23787782.8,9.18,Defaulted
1156,48270,41384041.28,8.47,Active
1157,8817,57748598.56,20.71,Closed
1158,35612,63057033.35,21.24,Active
1159,69673,6910798.5,11.43,Active
1160,70089,63591845.53,19.94,Active
1161,17985,7227594.23,18.06,Defaulted
1162,42783,63461310.78,22.98,Active
1163,87640,94032137.91,23.1,Active
1164,3574,59794750.47,20.73,Active
1165,7247,21210804.32,21.14,Closed
1166,13503,85143194.26,15.83,Defaulted
1167,35657,57923788.88,10.88,Closed
1168,56249,91481876.45,9.25,Defaulted
1169,3782,2373846.93,16.44,Active
1170,99758,19672842.25,23.85,Closed
1171,89630,73259916.97,21.18,Defaulted
1172,15496,31307825.74,20.14,Closed
1173,58129,18783337.91,14.66,Defaulted
1174,21105,57199615.62,16.35,Closed
1175,89053,53585083.81,8.47,Active
1176,30969,30073833.71,16.39,Defaulted
1177,90937,53876061.73,23.04,Active
1178,3416,12305493.58,13.04,Active
1179,2182,79865202.63,20.13,Active
1180,51790,25344122.37,13.95,Defaulted
1181,68221,69383379.16,16.69,Active
1182,1612,6909740.57,12.39,Defaulted
1183,15104,86258573.54,21.83,Active
1184,9064,37079513.05,20.63,Active
1185,4844,17611127.89,9.46,Defaulted
1186,21671,45984629.77,22.41,Closed
1187,31290,20260943.98,11.86,Active
1188,74670,47124536.83,23.63,Active
1189,23556,69501631.03,12.06,Closed
1190,39929,35938847.79,13.02,Defaulted
1191,68542,52491025.59,20.41,Closed
1192,99065,99387267.16,13.76,Closed
1193,23763,5185792.55,15.83,Closed
1194,97733,29086059.19,23.59,Closed
1195,14791,15518125.35,15.74,Active
1196,59027,18427177.54,15.97,Active
1197,68662,50144778.95,10.29,Active
1198,24594,5145029.47,22.3,Active
1199,42285,68687048.01,23.7,Defaulted
1200,19364,4859822.56,19.52,Active
1201,51404,57296694.58,19.91,Closed
1202,32278,24343723.66,20.4,Active
1203,47193,99106369.43,12.48,Active
1204,99085,58802111.1,23.87,Defaulted
1205,84882,8119892.45,15.48,Active
1206,28897,51156289.99,9.11,Closed
1207,99141,14803321.47,18.96,Defaulted
1208,28444,94223876.58,15.09,Active
1209,13474,23286962.97,13.73,Closed
1210,78466,44498851.75,22.46,Closed
1211,95120,24798970.27,23.06,Active
1212,53399,36956587.59,21.56,Active
1213,61873,41278558.69,10.02,Closed
1214,21465,61670888.42,16.05,Active
1215,83447,61226923.67,21.95,Active
1216,73167,7577854.45,20.51,Active
1217,47629,63036515.35,23.76,Active
1218,86925,12340177.18,10.67,Active
1219,10268,4123229.19,21.61,Closed
1220,85116,70633330.92,23.39,Active
1221,84573,56113399.13,20.18,Closed
1222,88989,84619495.96,8.34,Defaulted
1223,44374,36692676.45,21.22,Closed
1224,59822,46949900.18,22.76,Active
1225,92421,33936186.16,18.71,Closed
1226,27328,54957858.93,21.82,Closed
1227,255,27234884.62,13.19,Defaulted
1228,77638,2990710.93,18.44,Defaulted
1229,80303,55972442.06,23.67,Active
1230,56181,17439113.98,18.01,Defaulted
1231,29729,57269227.56,22.53,Defaulted
1232,65378,27984412.08,14.14,Defaulted
1233,7677,73911406.88,23.02,Closed
1234,78874,97154598.96,12.08,Active
1235,72532,47411635.94,18.81,Defaulted
1236,94200,40409093.37,12.96,Defaulted
1237,76357,13629102.97,15.58,Active
1238,62491,95865123.94,8.44,Closed
1239,70683,38226843.49,13.19,Active
1240,25827,48736015.18,16.86,Closed
1241,83907,27707458.3,21.25,Closed
1242,75275,26612371.34,20.98,Defaulted
1243,67471,85324303.12,20.39,Defaulted
1244,99114,1324644.35,18.94,Defaulted
1245,26958,62333767.93,14.17,Active
1246,16590,47836143.11,22.5,Active
1247,46733,4824460.61,16.67,Active
1248,62036,94745164.06,11.73,Closed
1249,85783,79728455.16,19.15,Active
1250,61619,61382481.11,22.69,Active
1251,84244,30708621.64,13.93,Closed
1252,99677,44160916.97,18.9,Active
1253,37395,67228208.6,12.47,Closed
1254,80098,46565939.95,9.3,Defaulted
1255,49943,35060094.18,12.7,Closed
1256,65909,13540049.28,22.22,Closed
1257,44775,93534416.0,10.93,Active
1258,76955,46312405.18,16.92,Closed
1259,44237,51619321.21,22.96,Closed
1260,25181,44932021.61,21.29,Active
1261,93542,36564422.95,14.51,Closed
1262,61247,98315234.3,9.86,Active
1263,36351,22646949.44,23.75,Closed
1264,53463,88910346.33,12.13,Defaulted
1265,64413,23616869.45,12.9,Defaulted
1266,29756,38872780.9,19.56,Defaulted
